point_id,latitude,longitude,altitude_m,distance_from_start_m,slope_deg,bearing_deg,segment_length_m,data_source
768,-26.046988,26.552209,1517.94,153598.6,-0.0394,315.05,200.0,hardcoded-waypoints+spline-elevation
769,-26.045715,26.550795,1517.8,153798.6,-0.0401,315.05,200.0,hardcoded-waypoints+spline-elevation
770,-26.044442,26.54938,1517.66,153998.6,-0.0409,315.05,200.0,hardcoded-waypoints+spline-elevation
771,-26.043169,26.547966,1517.51,154198.6,-0.0417,315.05,200.0,hardcoded-waypoints+spline-elevation
772,-26.041897,26.546552,1517.36,154398.6,-0.0425,315.05,200.0,hardcoded-waypoints+spline-elevation
773,-26.040624,26.545137,1517.21,154598.6,-0.0434,315.05,200.0,hardcoded-waypoints+spline-elevation
774,-26.039351,26.543723,1517.06,154798.6,-0.0443,315.05,200.0,hardcoded-waypoints+spline-elevation
775,-26.038078,26.542309,1516.9,154998.6,-0.0453,315.05,200.0,hardcoded-waypoints+spline-elevation
776,-26.036805,26.540894,1516.74,155198.6,-0.0463,315.05,200.0,hardcoded-waypoints+spline-elevation
777,-26.035532,26.53948,1516.57,155398.6,-0.0473,315.05,200.0,hardcoded-waypoints+spline-elevation
778,-26.034259,26.538065,1516.4,155598.6,-0.0483,315.05,200.0,hardcoded-waypoints+spline-elevation
779,-26.032986,26.536651,1516.23,155798.6,-0.0494,315.05,200.0,hardcoded-waypoints+spline-elevation
780,-26.031713,26.535237,1516.06,155998.7,-0.0506,315.05,200.0,hardcoded-waypoints+spline-elevation
781,-26.03044,26.533822,1515.87,156198.7,-0.0518,315.05,200.0,hardcoded-waypoints+spline-elevation
782,-26.029167,26.532408,1515.69,156398.7,-0.053,315.05,200.0,hardcoded-waypoints+spline-elevation
783,-26.027894,26.530994,1515.5,156598.7,-0.0542,315.05,200.0,hardcoded-waypoints+spline-elevation
784,-26.026621,26.529579,1515.31,156798.7,-0.0555,315.04,200.0,hardcoded-waypoints+spline-elevation
785,-26.025348,26.528165,1515.11,156998.7,-0.0568,315.04,200.0,hardcoded-waypoints+spline-elevation
786,-26.024076,26.526751,1514.91,157198.7,-0.0582,315.04,200.0,hardcoded-waypoints+spline-elevation
787,-26.022803,26.525336,1514.7,157398.8,-0.0596,315.04,200.0,hardcoded-waypoints+spline-elevation
788,-26.02153,26.523922,1514.48,157598.8,-0.061,315.04,200.0,hardcoded-waypoints+spline-elevation
789,-26.020257,26.522507,1514.27,157798.8,-0.0625,315.04,200.0,hardcoded-waypoints+spline-elevation
790,-26.018984,26.521093,1514.04,157998.8,-0.064,315.04,200.0,hardcoded-waypoints+spline-elevation
791,-26.017711,26.519679,1513.81,158198.8,-0.0655,315.04,200.0,hardcoded-waypoints+spline-elevation
792,-26.016438,26.518264,1513.58,158398.9,-0.0671,315.04,200.0,hardcoded-waypoints+spline-elevation
793,-26.015165,26.51685,1513.34,158598.9,-0.0687,315.04,200.0,hardcoded-waypoints+spline-elevation
794,-26.013892,26.515436,1513.09,158798.9,-0.0704,315.04,200.0,hardcoded-waypoints+spline-elevation
795,-26.012619,26.514021,1512.84,158998.9,-0.0721,315.04,200.0,hardcoded-waypoints+spline-elevation
796,-26.011346,26.512607,1512.58,159199.0,-0.0738,315.04,200.0,hardcoded-waypoints+spline-elevation
797,-26.010073,26.511193,1512.32,159399.0,-0.0756,315.04,200.0,hardcoded-waypoints+spline-elevation
798,-26.0088,26.509778,1512.05,159599.0,-0.0774,315.04,200.0,hardcoded-waypoints+spline-elevation
799,-26.007527,26.508364,1511.77,159799.1,-0.0792,315.04,200.0,hardcoded-waypoints+spline-elevation
800,-26.006255,26.506949,1511.49,159999.1,-0.0811,315.04,200.0,hardcoded-waypoints+spline-elevation
801,-26.004982,26.505535,1511.2,160199.1,-0.083,315.04,200.0,hardcoded-waypoints+spline-elevation
802,-26.003709,26.504121,1510.91,160399.2,-0.0849,315.04,200.0,hardcoded-waypoints+spline-elevation
803,-26.002436,26.502706,1510.6,160599.2,-0.0869,315.04,200.0,hardcoded-waypoints+spline-elevation
804,-26.001163,26.501292,1510.29,160799.2,-0.0889,315.04,200.0,hardcoded-waypoints+spline-elevation
805,-25.999884,26.499884,1509.97,160999.3,-0.091,315.3,200.0,hardcoded-waypoints+spline-elevation
806,-25.998547,26.498547,1509.65,161199.2,-0.0931,318.05,200.0,hardcoded-waypoints+spline-elevation
807,-25.997209,26.497209,1509.32,161399.2,-0.0952,318.05,200.0,hardcoded-waypoints+spline-elevation
808,-25.995872,26.495872,1508.98,161599.2,-0.0974,318.05,200.0,hardcoded-waypoints+spline-elevation
809,-25.994534,26.494534,1508.63,161799.1,-0.0995,318.05,200.0,hardcoded-waypoints+spline-elevation
810,-25.993197,26.493197,1508.27,161999.1,-0.1017,318.05,200.0,hardcoded-waypoints+spline-elevation
811,-25.991859,26.491859,1507.91,162199.1,-0.1039,318.05,200.0,hardcoded-waypoints+spline-elevation
812,-25.990522,26.490522,1507.54,162399.1,-0.1061,318.05,200.0,hardcoded-waypoints+spline-elevation
813,-25.989184,26.489184,1507.16,162599.0,-0.1084,318.05,200.0,hardcoded-waypoints+spline-elevation
814,-25.987847,26.487847,1506.78,162799.0,-0.1107,318.05,200.0,hardcoded-waypoints+spline-elevation
815,-25.986509,26.486509,1506.38,162999.0,-0.113,318.05,200.0,hardcoded-waypoints+spline-elevation
816,-25.985172,26.485172,1505.98,163199.0,-0.1153,318.05,200.0,hardcoded-waypoints+spline-elevation
817,-25.983834,26.483834,1505.57,163399.0,-0.1176,318.05,200.0,hardcoded-waypoints+spline-elevation
818,-25.982497,26.482497,1505.15,163598.9,-0.12,318.05,200.0,hardcoded-waypoints+spline-elevation
819,-25.981159,26.481159,1504.72,163798.9,-0.1224,318.05,200.0,hardcoded-waypoints+spline-elevation
820,-25.979821,26.479821,1504.29,163998.9,-0.1248,318.05,200.0,hardcoded-waypoints+spline-elevation
821,-25.978484,26.478484,1503.84,164198.9,-0.1272,318.05,200.0,hardcoded-waypoints+spline-elevation
822,-25.977146,26.477146,1503.39,164398.9,-0.1296,318.05,200.0,hardcoded-waypoints+spline-elevation
823,-25.975809,26.475809,1502.93,164598.9,-0.1321,318.04,200.0,hardcoded-waypoints+spline-elevation
824,-25.974471,26.474471,1502.46,164798.9,-0.1346,318.04,200.0,hardcoded-waypoints+spline-elevation
825,-25.973134,26.473134,1501.98,164998.8,-0.1371,318.04,200.0,hardcoded-waypoints+spline-elevation
826,-25.971796,26.471796,1501.49,165198.8,-0.1396,318.04,200.0,hardcoded-waypoints+spline-elevation
827,-25.970459,26.470459,1501.0,165398.8,-0.1422,318.04,200.0,hardcoded-waypoints+spline-elevation
828,-25.969121,26.469121,1500.49,165598.8,-0.1448,318.04,200.0,hardcoded-waypoints+spline-elevation
829,-25.967784,26.467784,1499.98,165798.8,-0.1474,318.04,200.0,hardcoded-waypoints+spline-elevation
830,-25.966446,26.466446,1499.45,165998.8,-0.15,318.04,200.0,hardcoded-waypoints+spline-elevation
831,-25.965109,26.465109,1498.92,166198.8,-0.1527,318.04,200.0,hardcoded-waypoints+spline-elevation
832,-25.963771,26.463771,1498.38,166398.8,-0.1553,318.04,200.0,hardcoded-waypoints+spline-elevation
833,-25.962434,26.462434,1497.83,166598.8,-0.158,318.04,200.0,hardcoded-waypoints+spline-elevation
834,-25.961096,26.461096,1497.27,166798.8,-0.1607,318.04,200.0,hardcoded-waypoints+spline-elevation
835,-25.959759,26.459759,1496.7,166998.8,-0.1635,318.04,200.0,hardcoded-waypoints+spline-elevation
836,-25.958421,26.458421,1496.12,167198.8,-0.1662,318.04,200.0,hardcoded-waypoints+spline-elevation
837,-25.957084,26.457084,1495.53,167398.8,-0.169,318.04,200.0,hardcoded-waypoints+spline-elevation
838,-25.955746,26.455746,1494.93,167598.8,-0.1718,318.04,200.0,hardcoded-waypoints+spline-elevation
839,-25.954409,26.454409,1494.32,167798.8,-0.1746,318.04,200.0,hardcoded-waypoints+spline-elevation
840,-25.953071,26.453071,1493.7,167998.8,-0.1775,318.04,200.0,hardcoded-waypoints+spline-elevation
841,-25.951734,26.451734,1493.07,168198.8,-0.1803,318.04,200.0,hardcoded-waypoints+spline-elevation
842,-25.950396,26.450396,1492.43,168398.8,-0.1832,318.04,200.0,hardcoded-waypoints+spline-elevation
843,-25.949059,26.449059,1491.78,168598.8,-0.1861,318.04,200.0,hardcoded-waypoints+spline-elevation
844,-25.947721,26.447721,1491.12,168798.8,-0.1891,318.04,200.0,hardcoded-waypoints+spline-elevation
845,-25.946383,26.446383,1490.45,168998.9,-0.192,318.04,200.0,hardcoded-waypoints+spline-elevation
846,-25.945046,26.445046,1489.77,169198.9,-0.195,318.04,200.0,hardcoded-waypoints+spline-elevation
847,-25.943708,26.443708,1489.08,169398.9,-0.198,318.04,200.0,hardcoded-waypoints+spline-elevation
848,-25.942371,26.442371,1488.38,169598.9,-0.201,318.04,200.0,hardcoded-waypoints+spline-elevation
849,-25.941033,26.441033,1487.66,169798.9,-0.2041,318.04,200.0,hardcoded-waypoints+spline-elevation
850,-25.939696,26.439696,1486.94,169998.9,-0.2071,318.04,200.0,hardcoded-waypoints+spline-elevation
851,-25.938358,26.438358,1486.21,170198.9,-0.2102,318.04,200.0,hardcoded-waypoints+spline-elevation
852,-25.937021,26.437021,1485.46,170399.0,-0.2133,318.04,200.0,hardcoded-waypoints+spline-elevation
853,-25.935683,26.435683,1484.71,170599.0,-0.2164,318.04,200.0,hardcoded-waypoints+spline-elevation
854,-25.934346,26.434346,1483.94,170799.0,-0.2196,318.03,200.0,hardcoded-waypoints+spline-elevation
855,-25.933008,26.433008,1483.16,170999.0,-0.2228,318.03,200.0,hardcoded-waypoints+spline-elevation
856,-25.931671,26.431671,1482.37,171199.0,-0.226,318.03,200.0,hardcoded-waypoints+spline-elevation
857,-25.930333,26.430333,1481.57,171399.1,-0.2292,318.03,200.0,hardcoded-waypoints+spline-elevation
858,-25.928996,26.428996,1480.76,171599.1,-0.2324,318.03,200.0,hardcoded-waypoints+spline-elevation
859,-25.927658,26.427658,1479.94,171799.1,-0.2357,318.03,200.0,hardcoded-waypoints+spline-elevation
860,-25.926321,26.426321,1479.1,171999.1,-0.239,318.03,200.0,hardcoded-waypoints+spline-elevation
861,-25.924983,26.424983,1478.26,172199.1,-0.2423,318.03,200.0,hardcoded-waypoints+spline-elevation
862,-25.923646,26.423646,1477.4,172399.2,-0.2456,318.03,200.0,hardcoded-waypoints+spline-elevation
863,-25.922308,26.422308,1476.53,172599.2,-0.249,318.03,200.0,hardcoded-waypoints+spline-elevation
864,-25.920971,26.420971,1475.65,172799.2,-0.2523,318.03,200.0,hardcoded-waypoints+spline-elevation
865,-25.91957,26.419731,1474.76,172998.3,-0.2557,321.49,199.1,hardcoded-waypoints+spline-elevation
866,-25.918002,26.418751,1473.86,173198.3,-0.2591,330.66,200.0,hardcoded-waypoints+spline-elevation
867,-25.916434,26.417771,1472.94,173398.3,-0.2625,330.66,200.0,hardcoded-waypoints+spline-elevation
868,-25.914867,26.416792,1472.01,173598.2,-0.2659,330.66,200.0,hardcoded-waypoints+spline-elevation
869,-25.913299,26.415812,1471.07,173798.2,-0.2693,330.66,200.0,hardcoded-waypoints+spline-elevation
870,-25.911731,26.414832,1470.12,173998.2,-0.2726,330.66,200.0,hardcoded-waypoints+spline-elevation
871,-25.910163,26.413852,1469.16,174198.2,-0.2759,330.66,200.0,hardcoded-waypoints+spline-elevation
872,-25.908596,26.412872,1468.18,174398.2,-0.2792,330.66,200.0,hardcoded-waypoints+spline-elevation
873,-25.907028,26.411892,1467.2,174598.2,-0.2825,330.66,200.0,hardcoded-waypoints+spline-elevation
874,-25.90546,26.410912,1466.2,174798.2,-0.2858,330.66,200.0,hardcoded-waypoints+spline-elevation
875,-25.903892,26.409933,1465.19,174998.2,-0.2891,330.66,200.0,hardcoded-waypoints+spline-elevation
876,-25.902324,26.408953,1464.17,175198.1,-0.2923,330.65,200.0,hardcoded-waypoints+spline-elevation
877,-25.900757,26.407973,1463.14,175398.1,-0.2956,330.65,200.0,hardcoded-waypoints+spline-elevation
878,-25.899189,26.406993,1462.1,175598.1,-0.2988,330.65,200.0,hardcoded-waypoints+spline-elevation
879,-25.897621,26.406013,1461.04,175798.1,-0.302,330.65,200.0,hardcoded-waypoints+spline-elevation
880,-25.896053,26.405033,1459.98,175998.1,-0.3052,330.65,200.0,hardcoded-waypoints+spline-elevation
881,-25.894486,26.404053,1458.9,176198.1,-0.3084,330.65,200.0,hardcoded-waypoints+spline-elevation
882,-25.892918,26.403074,1457.81,176398.1,-0.3115,330.65,200.0,hardcoded-waypoints+spline-elevation
883,-25.89135,26.402094,1456.71,176598.1,-0.3147,330.65,200.0,hardcoded-waypoints+spline-elevation
884,-25.889782,26.401114,1455.6,176798.1,-0.3178,330.65,200.0,hardcoded-waypoints+spline-elevation
885,-25.888214,26.400134,1454.48,176998.1,-0.3209,330.65,200.0,hardcoded-waypoints+spline-elevation
886,-25.886647,26.399154,1453.35,177198.1,-0.324,330.65,200.0,hardcoded-waypoints+spline-elevation
887,-25.885079,26.398174,1452.21,177398.1,-0.3271,330.65,200.0,hardcoded-waypoints+spline-elevation
888,-25.883511,26.397194,1451.06,177598.1,-0.3302,330.65,200.0,hardcoded-waypoints+spline-elevation
889,-25.881943,26.396215,1449.9,177798.1,-0.3332,330.65,200.0,hardcoded-waypoints+spline-elevation
890,-25.880376,26.395235,1448.72,177998.1,-0.3363,330.65,200.0,hardcoded-waypoints+spline-elevation
891,-25.878808,26.394255,1447.54,178198.1,-0.3393,330.65,200.0,hardcoded-waypoints+spline-elevation
892,-25.87724,26.393275,1446.34,178398.1,-0.3423,330.65,200.0,hardcoded-waypoints+spline-elevation
893,-25.875672,26.392295,1445.14,178598.1,-0.3453,330.65,200.0,hardcoded-waypoints+spline-elevation
894,-25.874104,26.391315,1443.92,178798.1,-0.3482,330.65,200.0,hardcoded-waypoints+spline-elevation
895,-25.872537,26.390335,1442.7,178998.1,-0.3512,330.65,200.0,hardcoded-waypoints+spline-elevation
896,-25.870969,26.389356,1441.46,179198.1,-0.3542,330.65,200.0,hardcoded-waypoints+spline-elevation
897,-25.869401,26.388376,1440.21,179398.1,-0.3571,330.65,200.0,hardcoded-waypoints+spline-elevation
898,-25.867833,26.387396,1438.96,179598.1,-0.36,330.65,200.0,hardcoded-waypoints+spline-elevation
899,-25.866266,26.386416,1437.69,179798.1,-0.3629,330.65,200.0,hardcoded-waypoints+spline-elevation
900,-25.864698,26.385436,1436.41,179998.1,-0.3658,330.65,200.0,hardcoded-waypoints+spline-elevation
901,-25.86313,26.384456,1435.13,180198.1,-0.3686,330.65,200.0,hardcoded-waypoints+spline-elevation
902,-25.861562,26.383476,1433.83,180398.1,-0.3715,330.65,200.0,hardcoded-waypoints+spline-elevation
903,-25.859994,26.382497,1432.52,180598.1,-0.3743,330.65,200.0,hardcoded-waypoints+spline-elevation
904,-25.858427,26.381517,1431.21,180798.1,-0.3771,330.65,200.0,hardcoded-waypoints+spline-elevation
905,-25.856859,26.380537,1429.88,180998.2,-0.38,330.65,200.0,hardcoded-waypoints+spline-elevation
906,-25.855291,26.379557,1428.54,181198.2,-0.3827,330.64,200.0,hardcoded-waypoints+spline-elevation
907,-25.853723,26.378577,1427.2,181398.2,-0.3855,330.64,200.0,hardcoded-waypoints+spline-elevation
908,-25.852156,26.377597,1425.84,181598.2,-0.3883,330.64,200.0,hardcoded-waypoints+spline-elevation
909,-25.850588,26.376617,1424.48,181798.2,-0.391,330.64,200.0,hardcoded-waypoints+spline-elevation
910,-25.84902,26.375638,1423.1,181998.2,-0.3937,330.64,200.0,hardcoded-waypoints+spline-elevation
911,-25.847452,26.374658,1421.72,182198.2,-0.3965,330.64,200.0,hardcoded-waypoints+spline-elevation
912,-25.845885,26.373678,1420.33,182398.2,-0.3992,330.64,200.0,hardcoded-waypoints+spline-elevation
913,-25.844317,26.372698,1418.92,182598.2,-0.4018,330.64,200.0,hardcoded-waypoints+spline-elevation
914,-25.842749,26.371718,1417.51,182798.3,-0.4045,330.64,200.0,hardcoded-waypoints+spline-elevation
915,-25.841181,26.370738,1416.09,182998.3,-0.4072,330.64,200.0,hardcoded-waypoints+spline-elevation
916,-25.839645,26.369704,1414.66,183198.0,-0.4098,328.79,199.7,hardcoded-waypoints+spline-elevation
917,-25.838206,26.368505,1413.22,183397.9,-0.4124,323.13,200.0,hardcoded-waypoints+spline-elevation
918,-25.836768,26.367306,1411.77,183597.9,-0.415,323.13,200.0,hardcoded-waypoints+spline-elevation
919,-25.835329,26.366107,1410.32,183797.9,-0.4176,323.13,200.0,hardcoded-waypoints+spline-elevation
920,-25.83389,26.364908,1408.85,183997.9,-0.4202,323.13,200.0,hardcoded-waypoints+spline-elevation
921,-25.832451,26.363709,1407.37,184197.9,-0.4227,323.13,200.0,hardcoded-waypoints+spline-elevation
922,-25.831013,26.36251,1405.89,184397.9,-0.4252,323.13,200.0,hardcoded-waypoints+spline-elevation
923,-25.829574,26.361312,1404.4,184597.9,-0.4278,323.13,200.0,hardcoded-waypoints+spline-elevation
924,-25.828135,26.360113,1402.89,184797.8,-0.4303,323.13,200.0,hardcoded-waypoints+spline-elevation
925,-25.826696,26.358914,1401.38,184997.8,-0.4327,323.13,200.0,hardcoded-waypoints+spline-elevation
926,-25.825257,26.357715,1399.86,185197.8,-0.4352,323.13,200.0,hardcoded-waypoints+spline-elevation
927,-25.823819,26.356516,1398.34,185397.8,-0.4377,323.13,200.0,hardcoded-waypoints+spline-elevation
928,-25.82238,26.355317,1396.8,185597.8,-0.4401,323.13,200.0,hardcoded-waypoints+spline-elevation
929,-25.820941,26.354118,1395.26,185797.8,-0.4425,323.13,200.0,hardcoded-waypoints+spline-elevation
930,-25.819502,26.352919,1393.7,185997.8,-0.4449,323.12,200.0,hardcoded-waypoints+spline-elevation
931,-25.818064,26.35172,1392.14,186197.8,-0.4473,323.12,200.0,hardcoded-waypoints+spline-elevation
932,-25.816625,26.350521,1390.57,186397.8,-0.4497,323.12,200.0,hardcoded-waypoints+spline-elevation
933,-25.815186,26.349322,1388.99,186597.8,-0.452,323.12,200.0,hardcoded-waypoints+spline-elevation
934,-25.813747,26.348123,1387.41,186797.8,-0.4543,323.12,200.0,hardcoded-waypoints+spline-elevation
935,-25.812309,26.346924,1385.81,186997.8,-0.4566,323.12,200.0,hardcoded-waypoints+spline-elevation
936,-25.81087,26.345725,1384.21,187197.8,-0.4589,323.12,200.0,hardcoded-waypoints+spline-elevation
937,-25.809431,26.344526,1382.6,187397.8,-0.4612,323.12,200.0,hardcoded-waypoints+spline-elevation
938,-25.807992,26.343327,1380.98,187597.8,-0.4635,323.12,200.0,hardcoded-waypoints+spline-elevation
939,-25.806553,26.342128,1379.36,187797.8,-0.4657,323.12,200.0,hardcoded-waypoints+spline-elevation
940,-25.805115,26.340929,1377.72,187997.8,-0.468,323.12,200.0,hardcoded-waypoints+spline-elevation
941,-25.803676,26.33973,1376.08,188197.8,-0.4702,323.12,200.0,hardcoded-waypoints+spline-elevation
942,-25.802237,26.338531,1374.43,188397.8,-0.4724,323.12,200.0,hardcoded-waypoints+spline-elevation
943,-25.800798,26.337332,1372.78,188597.8,-0.4745,323.12,200.0,hardcoded-waypoints+spline-elevation
944,-25.79936,26.336133,1371.11,188797.8,-0.4767,323.12,200.0,hardcoded-waypoints+spline-elevation
945,-25.797921,26.334934,1369.44,188997.8,-0.4788,323.12,200.0,hardcoded-waypoints+spline-elevation
946,-25.796482,26.333735,1367.76,189197.8,-0.481,323.12,200.0,hardcoded-waypoints+spline-elevation
947,-25.795043,26.332536,1366.08,189397.8,-0.4831,323.12,200.0,hardcoded-waypoints+spline-elevation
948,-25.793604,26.331337,1364.38,189597.8,-0.4852,323.12,200.0,hardcoded-waypoints+spline-elevation
949,-25.792166,26.330138,1362.68,189797.8,-0.4873,323.12,200.0,hardcoded-waypoints+spline-elevation
950,-25.790727,26.328939,1360.97,189997.9,-0.4893,323.12,200.0,hardcoded-waypoints+spline-elevation
951,-25.789288,26.32774,1359.26,190197.9,-0.4914,323.12,200.0,hardcoded-waypoints+spline-elevation
952,-25.787849,26.326541,1357.54,190397.9,-0.4934,323.12,200.0,hardcoded-waypoints+spline-elevation
953,-25.786411,26.325342,1355.81,190597.9,-0.4954,323.12,200.0,hardcoded-waypoints+spline-elevation
954,-25.784972,26.324143,1354.07,190797.9,-0.4974,323.12,200.0,hardcoded-waypoints+spline-elevation
955,-25.783533,26.322944,1352.33,190997.9,-0.4994,323.12,200.0,hardcoded-waypoints+spline-elevation
956,-25.782094,26.321745,1350.58,191197.9,-0.5013,323.12,200.0,hardcoded-waypoints+spline-elevation
957,-25.780655,26.320546,1348.82,191398.0,-0.5032,323.12,200.0,hardcoded-waypoints+spline-elevation
958,-25.779217,26.319347,1347.06,191598.0,-0.5052,323.12,200.0,hardcoded-waypoints+spline-elevation
959,-25.777778,26.318149,1345.29,191797.9,-0.5071,323.12,200.0,hardcoded-waypoints+spline-elevation
960,-25.77634,26.31695,1343.51,191997.9,-0.509,323.11,200.0,hardcoded-waypoints+spline-elevation
961,-25.774901,26.315751,1341.73,192197.9,-0.511,323.11,200.0,hardcoded-waypoints+spline-elevation
962,-25.773463,26.314552,1339.94,192397.9,-0.513,323.11,200.0,hardcoded-waypoints+spline-elevation
963,-25.772024,26.313354,1338.14,192597.9,-0.5149,323.11,200.0,hardcoded-waypoints+spline-elevation
964,-25.770586,26.312155,1336.33,192797.9,-0.5169,323.11,200.0,hardcoded-waypoints+spline-elevation
965,-25.769147,26.310956,1334.52,192997.9,-0.5189,323.11,200.0,hardcoded-waypoints+spline-elevation
966,-25.767709,26.309757,1332.7,193197.8,-0.521,323.11,200.0,hardcoded-waypoints+spline-elevation
967,-25.76627,26.308559,1330.88,193397.8,-0.523,323.11,200.0,hardcoded-waypoints+spline-elevation
968,-25.764832,26.30736,1329.05,193597.8,-0.5251,323.11,200.0,hardcoded-waypoints+spline-elevation
969,-25.763393,26.306161,1327.21,193797.8,-0.5272,323.11,200.0,hardcoded-waypoints+spline-elevation
970,-25.761955,26.304962,1325.36,193997.8,-0.5292,323.11,200.0,hardcoded-waypoints+spline-elevation
971,-25.760516,26.303763,1323.5,194197.8,-0.5314,323.11,200.0,hardcoded-waypoints+spline-elevation
972,-25.759078,26.302565,1321.64,194397.8,-0.5335,323.11,200.0,hardcoded-waypoints+spline-elevation
973,-25.757639,26.301366,1319.77,194597.8,-0.5356,323.11,200.0,hardcoded-waypoints+spline-elevation
974,-25.756201,26.300167,1317.89,194797.8,-0.5378,323.11,200.0,hardcoded-waypoints+spline-elevation
975,-25.754762,26.298968,1316.01,194997.8,-0.5399,323.11,200.0,hardcoded-waypoints+spline-elevation
976,-25.753324,26.29777,1314.12,195197.8,-0.5421,323.11,200.0,hardcoded-waypoints+spline-elevation
977,-25.751885,26.296571,1312.22,195397.8,-0.5443,323.11,200.0,hardcoded-waypoints+spline-elevation
978,-25.750447,26.295372,1310.31,195597.8,-0.5465,323.11,200.0,hardcoded-waypoints+spline-elevation
979,-25.749008,26.294173,1308.39,195797.8,-0.5487,323.11,200.0,hardcoded-waypoints+spline-elevation
980,-25.74757,26.292975,1306.47,195997.8,-0.551,323.11,200.0,hardcoded-waypoints+spline-elevation
981,-25.746131,26.291776,1304.54,196197.8,-0.5532,323.11,200.0,hardcoded-waypoints+spline-elevation
982,-25.744693,26.290577,1302.6,196397.8,-0.5555,323.11,200.0,hardcoded-waypoints+spline-elevation
983,-25.743254,26.289378,1300.65,196597.8,-0.5578,323.11,200.0,hardcoded-waypoints+spline-elevation
984,-25.741815,26.28818,1298.7,196797.8,-0.5601,323.11,200.0,hardcoded-waypoints+spline-elevation
985,-25.740377,26.286981,1296.73,196997.8,-0.5624,323.11,200.0,hardcoded-waypoints+spline-elevation
986,-25.738938,26.285782,1294.76,197197.8,-0.5648,323.11,200.0,hardcoded-waypoints+spline-elevation
987,-25.7375,26.284583,1292.78,197397.8,-0.5671,323.11,200.0,hardcoded-waypoints+spline-elevation
988,-25.736061,26.283385,1290.8,197597.8,-0.5695,323.11,200.0,hardcoded-waypoints+spline-elevation
989,-25.734623,26.282186,1288.8,197797.8,-0.5719,323.11,200.0,hardcoded-waypoints+spline-elevation
990,-25.733184,26.280987,1286.79,197997.8,-0.5743,323.1,200.0,hardcoded-waypoints+spline-elevation
991,-25.731746,26.279788,1284.78,198197.9,-0.5767,323.1,200.0,hardcoded-waypoints+spline-elevation
992,-25.730307,26.278589,1282.76,198397.9,-0.5791,323.1,200.0,hardcoded-waypoints+spline-elevation
993,-25.728869,26.277391,1280.73,198597.9,-0.5815,323.1,200.0,hardcoded-waypoints+spline-elevation
994,-25.72743,26.276192,1278.69,198797.9,-0.584,323.1,200.0,hardcoded-waypoints+spline-elevation
995,-25.725992,26.274993,1276.64,198997.9,-0.5865,323.1,200.0,hardcoded-waypoints+spline-elevation
996,-25.724553,26.273794,1274.59,199197.9,-0.589,323.1,200.0,hardcoded-waypoints+spline-elevation
997,-25.723115,26.272596,1272.52,199397.9,-0.5915,323.1,200.0,hardcoded-waypoints+spline-elevation
998,-25.721676,26.271397,1270.45,199598.0,-0.594,323.1,200.0,hardcoded-waypoints+spline-elevation
999,-25.720238,26.270198,1268.37,199798.0,-0.5965,323.1,200.0,hardcoded-waypoints+spline-elevation
1000,-25.718885,26.268885,1266.28,199997.8,-0.599,318.83,199.9,hardcoded-waypoints+spline-elevation
1001,-25.717549,26.267549,1264.18,200197.8,-0.6013,317.98,200.0,hardcoded-waypoints+spline-elevation
1002,-25.716212,26.266212,1262.07,200397.8,-0.6031,317.98,200.0,hardcoded-waypoints+spline-elevation
1003,-25.714876,26.264876,1259.96,200597.8,-0.6046,317.98,200.0,hardcoded-waypoints+spline-elevation
1004,-25.71354,26.26354,1257.85,200797.8,-0.6058,317.98,200.0,hardcoded-waypoints+spline-elevation
1005,-25.712204,26.262204,1255.73,200997.8,-0.6065,317.98,200.0,hardcoded-waypoints+spline-elevation
1006,-25.710868,26.260868,1253.61,201197.8,-0.6069,317.98,200.0,hardcoded-waypoints+spline-elevation
1007,-25.709531,26.259531,1251.49,201397.7,-0.6069,317.98,200.0,hardcoded-waypoints+spline-elevation
1008,-25.708195,26.258195,1249.38,201597.7,-0.6065,317.98,200.0,hardcoded-waypoints+spline-elevation
1009,-25.706859,26.256859,1247.26,201797.7,-0.6058,317.98,200.0,hardcoded-waypoints+spline-elevation
1010,-25.705523,26.255523,1245.15,201997.7,-0.6047,317.98,200.0,hardcoded-waypoints+spline-elevation
1011,-25.704187,26.254187,1243.05,202197.7,-0.6032,317.98,200.0,hardcoded-waypoints+spline-elevation
1012,-25.702851,26.252851,1240.95,202397.7,-0.6013,317.98,200.0,hardcoded-waypoints+spline-elevation
1013,-25.701514,26.251514,1238.86,202597.7,-0.5991,317.98,200.0,hardcoded-waypoints+spline-elevation
1014,-25.700178,26.250178,1236.77,202797.7,-0.5965,317.98,200.0,hardcoded-waypoints+spline-elevation
1015,-25.698842,26.248842,1234.7,202997.7,-0.5935,317.98,200.0,hardcoded-waypoints+spline-elevation
1016,-25.697506,26.247506,1232.64,203197.7,-0.5901,317.98,200.0,hardcoded-waypoints+spline-elevation
1017,-25.69617,26.24617,1230.6,203397.7,-0.5864,317.98,200.0,hardcoded-waypoints+spline-elevation
1018,-25.694833,26.244833,1228.56,203597.7,-0.5823,317.98,200.0,hardcoded-waypoints+spline-elevation
1019,-25.693497,26.243497,1226.55,203797.7,-0.5778,317.98,200.0,hardcoded-waypoints+spline-elevation
1020,-25.692161,26.242161,1224.55,203997.7,-0.573,317.98,200.0,hardcoded-waypoints+spline-elevation
